hs4,simple_average,year_x,Reporter_ISO_N,ReporterName_x,trade_value_total,year_y,ReporterCode,ReporterName_y,partner_name,partner_iso,tariff_revenue_estimate,trade_value_formatted,tariff_rate_formatted,tariff_revenue_formatted,category,category_code
7115,10.465,2023,840,United States,1269511561.0,2024,842,"USA,PR,USVI",Australia,AUS,132854384.85864998,$1.3B,10.46%,$132.9M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,11133723.0,2024,842,"USA,PR,USVI",Austria,AUT,1165144.1119499998,$11.1M,10.46%,$1.2M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,4913.0,2024,842,"USA,PR,USVI",Bahrain,BHR,514.14545,$4.9K,10.46%,$514,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,485860.0,2024,842,"USA,PR,USVI",Belgium,BEL,50845.248999999996,$485.9K,10.46%,$50.8K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,22075254.0,2024,842,"USA,PR,USVI",Brazil,BRA,2310175.3311,$22.1M,10.46%,$2.3M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,14095454.0,2024,842,"USA,PR,USVI",Bulgaria,BGR,1475089.2611,$14.1M,10.46%,$1.5M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,2873512550.0,2024,842,"USA,PR,USVI",Canada,CAN,300713088.35749996,$2.9B,10.46%,$300.7M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,10782.0,2024,842,"USA,PR,USVI",Sri Lanka,LKA,1128.3363,$10.8K,10.46%,$1.1K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,2942975.0,2024,842,"USA,PR,USVI",China,CHN,307982.33375,$2.9M,10.46%,$308.0K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,47418.0,2024,842,"USA,PR,USVI",Colombia,COL,4962.293699999999,$47.4K,10.46%,$5.0K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,28883.0,2024,842,"USA,PR,USVI",Costa Rica,CRI,3022.6059499999997,$28.9K,10.46%,$3.0K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,1183574.0,2024,842,"USA,PR,USVI",Czech Rep,CZE,123861.01909999999,$1.2M,10.46%,$123.9K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,10947.0,2024,842,"USA,PR,USVI",Denmark,DNK,1145.6035499999998,$10.9K,10.46%,$1.1K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,49454.0,2024,842,"USA,PR,USVI",Dominican Rp,DOM,5175.3611,$49.5K,10.46%,$5.2K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,3727.0,2024,842,"USA,PR,USVI",Estonia,EST,390.03054999999995,$3.7K,10.46%,$390,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,1210634.0,2024,842,"USA,PR,USVI",France+Monac,FRA,126692.84809999999,$1.2M,10.46%,$126.7K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,18017.0,2024,842,"USA,PR,USVI",Georgia,GEO,1885.47905,$18.0K,10.46%,$1.9K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,146383907.0,2024,842,"USA,PR,USVI",Germany,DEU,15319075.867549999,$146.4M,10.46%,$15.3M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,277580.0,2024,842,"USA,PR,USVI",Ghana,GHA,29048.747,$277.6K,10.46%,$29.0K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,12424.0,2024,842,"USA,PR,USVI",Greece,GRC,1300.1716,$12.4K,10.46%,$1.3K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,1150418081.0,2024,842,"USA,PR,USVI",Hong Kong,HKG,120391252.17664999,$1.2B,10.46%,$120.4M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,165043.0,2024,842,"USA,PR,USVI",Indonesia,IDN,17271.749949999998,$165.0K,10.46%,$17.3K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,687144.0,2024,842,"USA,PR,USVI",Israel,ISR,71909.61959999999,$687.1K,10.46%,$71.9K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,42312980.0,2024,842,"USA,PR,USVI",Italy,ITA,4428053.357,$42.3M,10.46%,$4.4M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,390046.0,2024,842,"USA,PR,USVI",Cote Divoire,CIV,40818.313899999994,$390.0K,10.46%,$40.8K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,40962655.0,2024,842,"USA,PR,USVI",Japan,JPN,4286741.845749999,$41.0M,10.46%,$4.3M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,156738766.0,2024,842,"USA,PR,USVI",Kazakhstan,KAZ,16402711.861899998,$156.7M,10.46%,$16.4M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,218981.0,2024,842,"USA,PR,USVI",Jordan,JOR,22916.36165,$219.0K,10.46%,$22.9K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,146483414.0,2024,842,"USA,PR,USVI",Korea Rep.,KOR,15329489.275099998,$146.5M,10.46%,$15.3M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,360209.0,2024,842,"USA,PR,USVI",Malaysia,MYS,37695.871849999996,$360.2K,10.46%,$37.7K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,1943095.0,2024,842,"USA,PR,USVI",Mexico,MEX,203344.89174999998,$1.9M,10.46%,$203.3K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,59466088.0,2024,842,"USA,PR,USVI",Asia Othr.ns,OAS,6223126.1092,$59.5M,10.46%,$6.2M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,407231.0,2024,842,"USA,PR,USVI",Netherlands,NLD,42616.724149999995,$407.2K,10.46%,$42.6K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,767946.0,2024,842,"USA,PR,USVI",New Zealand,NZL,80365.5489,$767.9K,10.46%,$80.4K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,4340006.0,2024,842,"USA,PR,USVI",Panama,PAN,454181.62789999996,$4.3M,10.46%,$454.2K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,10834.0,2024,842,"USA,PR,USVI",Philippines,PHL,1133.7781,$10.8K,10.46%,$1.1K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,178268258.0,2024,842,"USA,PR,USVI",Poland,POL,18655773.199699998,$178.3M,10.46%,$18.7M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,13311.0,2024,842,"USA,PR,USVI",Portugal,PRT,1392.99615,$13.3K,10.46%,$1.4K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,2613777.0,2024,842,"USA,PR,USVI",Romania,ROM,273531.76305,$2.6M,10.46%,$273.5K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,2575.0,2024,842,"USA,PR,USVI",San Marino,SMR,269.47375,$2.6K,10.46%,$269,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,813512.0,2024,842,"USA,PR,USVI",India,IND,85134.0308,$813.5K,10.46%,$85.1K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,18406028.0,2024,842,"USA,PR,USVI",Singapore,SGP,1926190.8302,$18.4M,10.46%,$1.9M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,9723.0,2024,842,"USA,PR,USVI",Viet Nam,VNM,1017.51195,$9.7K,10.46%,$1.0K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,2734458203.0,2024,842,"USA,PR,USVI",South Africa,ZAF,286161050.94395,$2.7B,10.46%,$286.2M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,16946825.0,2024,842,"USA,PR,USVI",Spain,ESP,1773485.2362499998,$16.9M,10.46%,$1.8M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,9997941.0,2024,842,"USA,PR,USVI",Sweden,SWE,1046284.52565,$10.0M,10.46%,$1.0M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,11993544186.0,2024,842,"USA,PR,USVI",Switz.Liecht,CHE,1255124399.0649,$12.0B,10.46%,$1.3B,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,878844.0,2024,842,"USA,PR,USVI",Thailand,THA,91971.02459999999,$878.8K,10.46%,$92.0K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,166761470.0,2024,842,"USA,PR,USVI",Untd Arab Em,ARE,17451587.8355,$166.8M,10.46%,$17.5M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,72142757.0,2024,842,"USA,PR,USVI",Turkey,TUR,7549739.5200499995,$72.1M,10.46%,$7.5M,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,25878.0,2024,842,"USA,PR,USVI",Ukraine,UKR,2708.1326999999997,$25.9K,10.46%,$2.7K,"Natural or cultured pearls, precious stones",71
7115,10.465,2023,840,United States,89236355.0,2024,842,"USA,PR,USVI",Untd.Kingdom,GBR,9338584.550749999,$89.2M,10.46%,$9.3M,"Natural or cultured pearls, precious stones",71
7903,0.145,2023,840,United States,74773143.0,2024,842,"USA,PR,USVI",World,WLD,108421.05734999999,$74.8M,0.14%,$108.4K,Zinc and articles thereof,79
7903,0.145,2023,840,United States,15234.0,2024,842,"USA,PR,USVI",Australia,AUS,22.089299999999998,$15.2K,0.14%,$22,Zinc and articles thereof,79
7903,0.145,2023,840,United States,2439656.0,2024,842,"USA,PR,USVI",Austria,AUT,3537.5011999999997,$2.4M,0.14%,$3.5K,Zinc and articles thereof,79
7903,0.145,2023,840,United States,37061530.0,2024,842,"USA,PR,USVI",Belgium,BEL,53739.218499999995,$37.1M,0.14%,$53.7K,Zinc and articles thereof,79
7903,0.145,2023,840,United States,2723.0,2024,842,"USA,PR,USVI",Bosnia Herzg,BIH,3.9483499999999996,$2.7K,0.14%,$4,Zinc and articles thereof,79
7903,0.145,2023,840,United States,19454.0,2024,842,"USA,PR,USVI",Bulgaria,BGR,28.208299999999998,$19.5K,0.14%,$28,Zinc and articles thereof,79
7903,0.145,2023,840,United States,60898.0,2024,842,"USA,PR,USVI",Canada,CAN,88.3021,$60.9K,0.14%,$88,Zinc and articles thereof,79
7903,0.145,2023,840,United States,18177098.0,2024,842,"USA,PR,USVI",Germany,DEU,26356.7921,$18.2M,0.14%,$26.4K,Zinc and articles thereof,79
7903,0.145,2023,840,United States,1306552.0,2024,842,"USA,PR,USVI",Ireland,IRL,1894.5004,$1.3M,0.14%,$1.9K,Zinc and articles thereof,79
7903,0.145,2023,840,United States,6420.0,2024,842,"USA,PR,USVI",Italy,ITA,9.309,$6.4K,0.14%,$9,Zinc and articles thereof,79
7903,0.145,2023,840,United States,206738.0,2024,842,"USA,PR,USVI",Japan,JPN,299.77009999999996,$206.7K,0.14%,$300,Zinc and articles thereof,79
7903,0.145,2023,840,United States,206800.0,2024,842,"USA,PR,USVI",Korea Rep.,KOR,299.85999999999996,$206.8K,0.14%,$300,Zinc and articles thereof,79
7903,0.145,2023,840,United States,2787242.0,2024,842,"USA,PR,USVI",Malaysia,MYS,4041.5008999999995,$2.8M,0.14%,$4.0K,Zinc and articles thereof,79
7903,0.145,2023,840,United States,1324695.0,2024,842,"USA,PR,USVI",Mexico,MEX,1920.80775,$1.3M,0.14%,$1.9K,Zinc and articles thereof,79
7903,0.145,2023,840,United States,9151914.0,2024,842,"USA,PR,USVI","Norway,Sb,JM",NOR,13270.2753,$9.2M,0.14%,$13.3K,Zinc and articles thereof,79
7903,0.145,2023,840,United States,56699.0,2024,842,"USA,PR,USVI",Peru,PER,82.21355,$56.7K,0.14%,$82,Zinc and articles thereof,79
7903,0.145,2023,840,United States,37950.0,2024,842,"USA,PR,USVI",India,IND,55.027499999999996,$38.0K,0.14%,$55,Zinc and articles thereof,79
7903,0.145,2023,840,United States,1908835.0,2024,842,"USA,PR,USVI",Switz.Liecht,CHE,2767.8107499999996,$1.9M,0.14%,$2.8K,Zinc and articles thereof,79
7903,0.145,2023,840,United States,2705.0,2024,842,"USA,PR,USVI",Untd.Kingdom,GBR,3.9222499999999996,$2.7K,0.14%,$4,Zinc and articles thereof,79
8101,0.165,2023,840,United States,217456661.0,2024,842,"USA,PR,USVI",World,WLD,358803.49065,$217.5M,0.17%,$358.8K,Other base metals,81
8101,0.165,2023,840,United States,285776.0,2024,842,"USA,PR,USVI",Argentina,ARG,471.5304,$285.8K,0.17%,$472,Other base metals,81
8101,0.165,2023,840,United States,248837.0,2024,842,"USA,PR,USVI",Australia,AUS,410.58105,$248.8K,0.17%,$411,Other base metals,81
8101,0.165,2023,840,United States,8859356.0,2024,842,"USA,PR,USVI",Austria,AUT,14617.9374,$8.9M,0.17%,$14.6K,Other base metals,81
8101,0.165,2023,840,United States,790304.0,2024,842,"USA,PR,USVI",Brazil,BRA,1304.0016,$790.3K,0.17%,$1.3K,Other base metals,81
8101,0.165,2023,840,United States,20245.0,2024,842,"USA,PR,USVI",Bulgaria,BGR,33.40425,$20.2K,0.17%,$33,Other base metals,81
8101,0.165,2023,840,United States,19608881.0,2024,842,"USA,PR,USVI",Canada,CAN,32354.65365,$19.6M,0.17%,$32.4K,Other base metals,81
8101,0.165,2023,840,United States,113860.0,2024,842,"USA,PR,USVI",Chile,CHL,187.869,$113.9K,0.17%,$188,Other base metals,81
8101,0.165,2023,840,United States,71670996.0,2024,842,"USA,PR,USVI",China,CHN,118257.1434,$71.7M,0.17%,$118.3K,Other base metals,81
8101,0.165,2023,840,United States,26798.0,2024,842,"USA,PR,USVI",Colombia,COL,44.2167,$26.8K,0.17%,$44,Other base metals,81
8101,0.165,2023,840,United States,112462.0,2024,842,"USA,PR,USVI",Costa Rica,CRI,185.5623,$112.5K,0.17%,$186,Other base metals,81
8101,0.165,2023,840,United States,8644133.0,2024,842,"USA,PR,USVI",Czech Rep,CZE,14262.819449999999,$8.6M,0.17%,$14.3K,Other base metals,81
8101,0.165,2023,840,United States,11805.0,2024,842,"USA,PR,USVI",Denmark,DNK,19.47825,$11.8K,0.17%,$19,Other base metals,81
8101,0.165,2023,840,United States,147948.0,2024,842,"USA,PR,USVI",Finland,FIN,244.1142,$147.9K,0.17%,$244,Other base metals,81
8101,0.165,2023,840,United States,2365272.0,2024,842,"USA,PR,USVI",France+Monac,FRA,3902.6988,$2.4M,0.17%,$3.9K,Other base metals,81
8101,0.165,2023,840,United States,27282186.0,2024,842,"USA,PR,USVI",Germany,DEU,45015.6069,$27.3M,0.17%,$45.0K,Other base metals,81
8101,0.165,2023,840,United States,880000.0,2024,842,"USA,PR,USVI",Hong Kong,HKG,1452.0,$880.0K,0.17%,$1.5K,Other base metals,81
8101,0.165,2023,840,United States,5363671.0,2024,842,"USA,PR,USVI",Hungary,HUN,8850.05715,$5.4M,0.17%,$8.9K,Other base metals,81
8101,0.165,2023,840,United States,13932429.0,2024,842,"USA,PR,USVI",Israel,ISR,22988.507849999998,$13.9M,0.17%,$23.0K,Other base metals,81
8101,0.165,2023,840,United States,51038.0,2024,842,"USA,PR,USVI",Italy,ITA,84.2127,$51.0K,0.17%,$84,Other base metals,81
8101,0.165,2023,840,United States,9677128.0,2024,842,"USA,PR,USVI",Japan,JPN,15967.261199999999,$9.7M,0.17%,$16.0K,Other base metals,81
8101,0.165,2023,840,United States,10223165.0,2024,842,"USA,PR,USVI",Korea Rep.,KOR,16868.22225,$10.2M,0.17%,$16.9K,Other base metals,81
8101,0.165,2023,840,United States,5401698.0,2024,842,"USA,PR,USVI",Luxemberg,LUX,8912.8017,$5.4M,0.17%,$8.9K,Other base metals,81
8101,0.165,2023,840,United States,7572756.0,2024,842,"USA,PR,USVI",Mexico,MEX,12495.0474,$7.6M,0.17%,$12.5K,Other base metals,81
8101,0.165,2023,840,United States,418320.0,2024,842,"USA,PR,USVI",Asia Othr.ns,OAS,690.228,$418.3K,0.17%,$690,Other base metals,81
8101,0.165,2023,840,United States,245470.0,2024,842,"USA,PR,USVI",Netherlands,NLD,405.0255,$245.5K,0.17%,$405,Other base metals,81
8101,0.165,2023,840,United States,93864.0,2024,842,"USA,PR,USVI",Panama,PAN,154.8756,$93.9K,0.17%,$155,Other base metals,81
8101,0.165,2023,840,United States,205004.0,2024,842,"USA,PR,USVI",Peru,PER,338.2566,$205.0K,0.17%,$338,Other base metals,81
8101,0.165,2023,840,United States,17499.0,2024,842,"USA,PR,USVI",Portugal,PRT,28.87335,$17.5K,0.17%,$29,Other base metals,81
8101,0.165,2023,840,United States,11112225.0,2024,842,"USA,PR,USVI",India,IND,18335.17125,$11.1M,0.17%,$18.3K,Other base metals,81
8101,0.165,2023,840,United States,1119457.0,2024,842,"USA,PR,USVI",Singapore,SGP,1847.10405,$1.1M,0.17%,$1.8K,Other base metals,81
8101,0.165,2023,840,United States,20231.0,2024,842,"USA,PR,USVI",Slovakia,SVK,33.38115,$20.2K,0.17%,$33,Other base metals,81
8101,0.165,2023,840,United States,949373.0,2024,842,"USA,PR,USVI",Viet Nam,VNM,1566.46545,$949.4K,0.17%,$1.6K,Other base metals,81
8101,0.165,2023,840,United States,39153.0,2024,842,"USA,PR,USVI",Spain,ESP,64.60245,$39.2K,0.17%,$65,Other base metals,81
8101,0.165,2023,840,United States,290028.0,2024,842,"USA,PR,USVI",Sweden,SWE,478.5462,$290.0K,0.17%,$479,Other base metals,81
8101,0.165,2023,840,United States,7965311.0,2024,842,"USA,PR,USVI",Switz.Liecht,CHE,13142.76315,$8.0M,0.17%,$13.1K,Other base metals,81
8101,0.165,2023,840,United States,108654.0,2024,842,"USA,PR,USVI",Untd Arab Em,ARE,179.2791,$108.7K,0.17%,$179,Other base metals,81
8101,0.165,2023,840,United States,1581328.0,2024,842,"USA,PR,USVI",Untd.Kingdom,GBR,2609.1912,$1.6M,0.17%,$2.6K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,195237896.0,2024,842,"USA,PR,USVI",World,WLD,2290791.313066667,$195.2M,1.17%,$2.3M,Other base metals,81
8102,1.1733333333333336,2023,840,United States,1009613.0,2024,842,"USA,PR,USVI",Australia,AUS,11846.125866666669,$1.0M,1.17%,$11.8K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,27863446.0,2024,842,"USA,PR,USVI",Austria,AUT,326931.0997333334,$27.9M,1.17%,$326.9K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,220579.0,2024,842,"USA,PR,USVI",Bulgaria,BGR,2588.126933333334,$220.6K,1.17%,$2.6K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,16873695.0,2024,842,"USA,PR,USVI",Canada,CAN,197984.68800000002,$16.9M,1.17%,$198.0K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,48613.0,2024,842,"USA,PR,USVI",Chile,CHL,570.3925333333334,$48.6K,1.17%,$570,Other base metals,81
8102,1.1733333333333336,2023,840,United States,114442484.0,2024,842,"USA,PR,USVI",China,CHN,1342791.812266667,$114.4M,1.17%,$1.3M,Other base metals,81
8102,1.1733333333333336,2023,840,United States,416769.0,2024,842,"USA,PR,USVI",Czech Rep,CZE,4890.089600000001,$416.8K,1.17%,$4.9K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,66534.0,2024,842,"USA,PR,USVI",Finland,FIN,780.6656000000002,$66.5K,1.17%,$781,Other base metals,81
8102,1.1733333333333336,2023,840,United States,61621.0,2024,842,"USA,PR,USVI",France+Monac,FRA,723.0197333333334,$61.6K,1.17%,$723,Other base metals,81
8102,1.1733333333333336,2023,840,United States,2898838.0,2024,842,"USA,PR,USVI",Germany,DEU,34013.03253333334,$2.9M,1.17%,$34.0K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,347292.0,2024,842,"USA,PR,USVI",Hong Kong,HKG,4074.8928000000005,$347.3K,1.17%,$4.1K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,3230.0,2024,842,"USA,PR,USVI",Italy,ITA,37.89866666666667,$3.2K,1.17%,$38,Other base metals,81
8102,1.1733333333333336,2023,840,United States,973603.0,2024,842,"USA,PR,USVI",Japan,JPN,11423.608533333336,$973.6K,1.17%,$11.4K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,6111088.0,2024,842,"USA,PR,USVI",Korea Rep.,KOR,71703.43253333334,$6.1M,1.17%,$71.7K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,25215.0,2024,842,"USA,PR,USVI",Mexico,MEX,295.85600000000005,$25.2K,1.17%,$296,Other base metals,81
8102,1.1733333333333336,2023,840,United States,1889840.0,2024,842,"USA,PR,USVI",Asia Othr.ns,OAS,22174.12266666667,$1.9M,1.17%,$22.2K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,10589.0,2024,842,"USA,PR,USVI",Netherlands,NLD,124.24426666666669,$10.6K,1.17%,$124,Other base metals,81
8102,1.1733333333333336,2023,840,United States,469760.0,2024,842,"USA,PR,USVI",India,IND,5511.850666666667,$469.8K,1.17%,$5.5K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,79598.0,2024,842,"USA,PR,USVI",Singapore,SGP,933.9498666666668,$79.6K,1.17%,$934,Other base metals,81
8102,1.1733333333333336,2023,840,United States,131855.0,2024,842,"USA,PR,USVI",Spain,ESP,1547.098666666667,$131.9K,1.17%,$1.5K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,191957.0,2024,842,"USA,PR,USVI",Sweden,SWE,2252.295466666667,$192.0K,1.17%,$2.3K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,420959.0,2024,842,"USA,PR,USVI",Switz.Liecht,CHE,4939.252266666667,$421.0K,1.17%,$4.9K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,18481647.0,2024,842,"USA,PR,USVI",Untd.Kingdom,GBR,216851.32480000003,$18.5M,1.17%,$216.9K,Other base metals,81
8102,1.1733333333333336,2023,840,United States,2199071.0,2024,842,"USA,PR,USVI",Uzbekistan,UZB,25802.433066666672,$2.2M,1.17%,$25.8K,Other base metals,81
8104,4.98,2023,840,United States,362967512.0,2024,842,"USA,PR,USVI",World,WLD,18075782.0976,$363.0M,4.98%,$18.1M,Other base metals,81
8104,4.98,2023,840,United States,8467.0,2024,842,"USA,PR,USVI",Australia,AUS,421.6566,$8.5K,4.98%,$422,Other base metals,81
8104,4.98,2023,840,United States,11604803.0,2024,842,"USA,PR,USVI",Austria,AUT,577919.1894,$11.6M,4.98%,$577.9K,Other base metals,81
8104,4.98,2023,840,United States,1246518.0,2024,842,"USA,PR,USVI",Belgium,BEL,62076.5964,$1.2M,4.98%,$62.1K,Other base metals,81
8104,4.98,2023,840,United States,7709907.0,2024,842,"USA,PR,USVI",Brazil,BRA,383953.36860000005,$7.7M,4.98%,$384.0K,Other base metals,81
8104,4.98,2023,840,United States,39266938.0,2024,842,"USA,PR,USVI",Canada,CAN,1955493.5124000001,$39.3M,4.98%,$2.0M,Other base metals,81
8104,4.98,2023,840,United States,23881132.0,2024,842,"USA,PR,USVI",China,CHN,1189280.3736,$23.9M,4.98%,$1.2M,Other base metals,81
8104,4.98,2023,840,United States,16698458.999999998,2024,842,"USA,PR,USVI",Czech Rep,CZE,831583.2581999999,$16.7M,4.98%,$831.6K,Other base metals,81
8104,4.98,2023,840,United States,59807.0,2024,842,"USA,PR,USVI",France+Monac,FRA,2978.3886,$59.8K,4.98%,$3.0K,Other base metals,81
8104,4.98,2023,840,United States,4123357.0,2024,842,"USA,PR,USVI",Germany,DEU,205343.1786,$4.1M,4.98%,$205.3K,Other base metals,81
8104,4.98,2023,840,United States,60300.0,2024,842,"USA,PR,USVI",Hong Kong,HKG,3002.94,$60.3K,4.98%,$3.0K,Other base metals,81
8104,4.98,2023,840,United States,7095973.0,2024,842,"USA,PR,USVI",Hungary,HUN,353379.45540000004,$7.1M,4.98%,$353.4K,Other base metals,81
8104,4.98,2023,840,United States,2723.0,2024,842,"USA,PR,USVI",Ireland,IRL,135.6054,$2.7K,4.98%,$136,Other base metals,81
8104,4.98,2023,840,United States,91810457.0,2024,842,"USA,PR,USVI",Israel,ISR,4572160.7586,$91.8M,4.98%,$4.6M,Other base metals,81
8104,4.98,2023,840,United States,418119.0,2024,842,"USA,PR,USVI",Italy,ITA,20822.326200000003,$418.1K,4.98%,$20.8K,Other base metals,81
8104,4.98,2023,840,United States,197663.0,2024,842,"USA,PR,USVI",Japan,JPN,9843.617400000001,$197.7K,4.98%,$9.8K,Other base metals,81
8104,4.98,2023,840,United States,43441086.0,2024,842,"USA,PR,USVI",Korea Rep.,KOR,2163366.0828,$43.4M,4.98%,$2.2M,Other base metals,81
8104,4.98,2023,840,United States,1182683.0,2024,842,"USA,PR,USVI",Malaysia,MYS,58897.6134,$1.2M,4.98%,$58.9K,Other base metals,81
8104,4.98,2023,840,United States,33407820.0,2024,842,"USA,PR,USVI",Mexico,MEX,1663709.4360000002,$33.4M,4.98%,$1.7M,Other base metals,81
8104,4.98,2023,840,United States,10047968.0,2024,842,"USA,PR,USVI",Asia Othr.ns,OAS,500388.80640000006,$10.0M,4.98%,$500.4K,Other base metals,81
8104,4.98,2023,840,United States,1311270.0,2024,842,"USA,PR,USVI",Netherlands,NLD,65301.24600000001,$1.3M,4.98%,$65.3K,Other base metals,81
8104,4.98,2023,840,United States,10979.0,2024,842,"USA,PR,USVI",Poland,POL,546.7542000000001,$11.0K,4.98%,$547,Other base metals,81
8104,4.98,2023,840,United States,51413.0,2024,842,"USA,PR,USVI",Romania,ROM,2560.3674,$51.4K,4.98%,$2.6K,Other base metals,81
8104,4.98,2023,840,United States,170891.0,2024,842,"USA,PR,USVI",Yugoslavia,SER,8510.3718,$170.9K,4.98%,$8.5K,Other base metals,81
8104,4.98,2023,840,United States,3561836.0,2024,842,"USA,PR,USVI",India,IND,177379.4328,$3.6M,4.98%,$177.4K,Other base metals,81
8104,4.98,2023,840,United States,21050.0,2024,842,"USA,PR,USVI",Singapore,SGP,1048.2900000000002,$21.1K,4.98%,$1.0K,Other base metals,81
8104,4.98,2023,840,United States,310433.0,2024,842,"USA,PR,USVI",Viet Nam,VNM,15459.563400000001,$310.4K,4.98%,$15.5K,Other base metals,81
8104,4.98,2023,840,United States,2528005.0,2024,842,"USA,PR,USVI",Spain,ESP,125894.649,$2.5M,4.98%,$125.9K,Other base metals,81
8104,4.98,2023,840,United States,17508.0,2024,842,"USA,PR,USVI",Sweden,SWE,871.8984,$17.5K,4.98%,$872,Other base metals,81
8104,4.98,2023,840,United States,444170.0,2024,842,"USA,PR,USVI",Switz.Liecht,CHE,22119.666,$444.2K,4.98%,$22.1K,Other base metals,81
8104,4.98,2023,840,United States,62164.0,2024,842,"USA,PR,USVI",Thailand,THA,3095.7672000000002,$62.2K,4.98%,$3.1K,Other base metals,81
8104,4.98,2023,840,United States,97112.0,2024,842,"USA,PR,USVI",Untd Arab Em,ARE,4836.1776,$97.1K,4.98%,$4.8K,Other base metals,81
8104,4.98,2023,840,United States,44726342.0,2024,842,"USA,PR,USVI",Turkey,TUR,2227371.8316,$44.7M,4.98%,$2.2M,Other base metals,81
8104,4.98,2023,840,United States,17390159.0,2024,842,"USA,PR,USVI",Untd.Kingdom,GBR,866029.9182000001,$17.4M,4.98%,$866.0K,Other base metals,81
8205,4.42,2023,840,United States,1517959935.0,2024,842,"USA,PR,USVI",World,WLD,67093829.127,$1.5B,4.42%,$67.1M,"Tools, implements, cutlery, spoons and forks",82
